ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Cajamarca-49_evidentialreportative-1-1,Cajamarca-49_evidentialreportative-1,shi,1198,false,expert,quesada2006,,,
Cajamarca-51_exclusive-1-1,Cajamarca-51_exclusive-1,pura,1256,false,expert,quesada2006,,,
Cajamarca-52_factive-1-1,Cajamarca-52_factive-1,cha,1272,false,expert,quesada2006,,,
Cajamarca-53_frequentive-1-1,Cajamarca-53_frequentive-1,kacha,1295,false,expert,quesada2006,,,
Cajamarca-54_genitive-1-1,Cajamarca-54_genitive-1,pa,1315,false,expert,quesada2006,,,
Cajamarca-55_imperative-1-1,Cajamarca-55_imperative-1,y,30,false,expert,quesada2006,,,
Cajamarca-82_repetitive-1-1,Cajamarca-82_repetitive-1,ri,1397,false,expert,quesada2006,,,
Cajamarca-57_inchoative-1-1,Cajamarca-57_inchoative-1,ya,1419,false,expert,quesada2006,,,
Cajamarca-59_infinitive-1-1,Cajamarca-59_infinitive-1,y,30,false,expert,quesada2006,,,
Cajamarca-61_instrumentalcomitative-1-1,Cajamarca-61_instrumentalcomitative-1,wan,1507,false,expert,quesada2006,,,
Cajamarca-64_limitative-1-1,Cajamarca-64_limitative-1,kaman,1578,false,expert,quesada2006,,,
Cajamarca-65_locative-1-1,Cajamarca-65_locative-1,pi,1603,false,expert,quesada2006,,,
Cajamarca-66_middlevoice-1-1,Cajamarca-66_middlevoice-1,ku,1637,false,expert,quesada2006,,,
Cajamarca-67_multiplepossessive-1-1,Cajamarca-67_multiplepossessive-1,sapa,1656,false,expert,quesada2006,,,
Cajamarca-69_negation-1-1,Cajamarca-69_negation-1,chu,1682,false,expert,quesada2006,,,
Cajamarca-70_nominalizerna-1-1,Cajamarca-70_nominalizerna-1,na,1711,false,expert,quesada2006,,,
Cajamarca-71_partnership-1-1,Cajamarca-71_partnership-1,masi,1746,false,expert,quesada2006,,,
Cajamarca-73_pasttense-1-1,Cajamarca-73_pasttense-1,rqa,1770,false,expert,quesada2006,,,
Cajamarca-73_pasttense-2-1,Cajamarca-73_pasttense-2,ra,1770,false,expert,quesada2006,,,
Cajamarca-74_perfect-1-1,Cajamarca-74_perfect-1,sqa,1800,false,expert,quesada2006,,,
Cajamarca-74_perfect-2-1,Cajamarca-74_perfect-2,a,1800,false,expert,quesada2006,,,
Cajamarca-75_perfectivizer-1-1,Cajamarca-75_perfectivizer-1,sqa,1800,false,expert,quesada2006,,,
Cajamarca-76_plural-1-1,Cajamarca-76_plural-1,kuna,1855,false,expert,quesada2006,,,
Cajamarca-77_possessive-1-1,Cajamarca-77_possessive-1,yuq,1887,false,expert,quesada2006,,,
Cajamarca-80_reason-1-1,Cajamarca-80_reason-1,rayku,1948,false,expert,quesada2006,,,
Cajamarca-81_reciprocal-1-1,Cajamarca-81_reciprocal-1,na,1976,false,expert,quesada2006,,,
Cajamarca-84_restrictive-1-1,Cajamarca-84_restrictive-1,lla,2039,false,expert,quesada2006,,,
Cajamarca-85_sequential-1-1,Cajamarca-85_sequential-1,taq,2063,false,expert,quesada2006,,,
Cajamarca-86_simulative-1-1,Cajamarca-86_simulative-1,ti,32,false,expert,quesada2006,,,
Cajamarca-87_subordinatoradverbial-1-1,Cajamarca-87_subordinatoradverbial-1,shti,2097,false,expert,quesada2006,,,
Cajamarca-88_subordinatoridsub-1-1,Cajamarca-88_subordinatoridsub-1,shpa,2113,false,expert,quesada2006,,,
Cajamarca-89_subordinatordiffsub-1-1,Cajamarca-89_subordinatordiffsub-1,pti,2144,false,expert,quesada2006,,,
Cajamarca-90_topic-1-1,Cajamarca-90_topic-1,qa,2178,false,expert,quesada2006,,,
Cajamarca-91_verbalbenefactive-1-1,Cajamarca-91_verbalbenefactive-1,pa,2201,false,expert,quesada2006,,,
Cajamarca-94_verbalizer-1-1,Cajamarca-94_verbalizer-1,na,2270,false,expert,quesada2006,,,
Chachapoyas-1_1object-1-1,Chachapoyas-1_1object-1,wa,3,false,expert,taylor1979,,,
Chachapoyas-2_1ssubject2sobject-1-1,Chachapoyas-2_1ssubject2sobject-1,yki,24,false,expert,taylor1979,,,
Chachapoyas-3_1plpossessor-1-1,Chachapoyas-3_1plpossessor-1,nči,58,false,expert,taylor1979,,,
Chachapoyas-6_1plverbalfuture-1-1,Chachapoyas-6_1plverbalfuture-1,šunči,111,false,expert,taylor1979,,,
Chachapoyas-6_1plverbalfuture-1-2,Chachapoyas-6_1plverbalfuture-1,šunči,58,false,expert,taylor1979,,,
Chachapoyas-7_1spossessor-1-1,Chachapoyas-7_1spossessor-1,tanta-y,155,false,expert,taylor1979,,,
Chachapoyas-7_1spossessor-1-2,Chachapoyas-7_1spossessor-1,tanta-y,156,false,expert,taylor1979,,,
Chachapoyas-9_1sverbal-1-1,Chachapoyas-9_1sverbal-1,ka-ni,234,false,expert,taylor1979,,,
Chachapoyas-9_1sverbal-1-2,Chachapoyas-9_1sverbal-1,ka-ni,235,false,expert,taylor1979,,,
Chachapoyas-10_1sverbalfuture-1-1,Chachapoyas-10_1sverbalfuture-1,ša,280,false,expert,taylor1979,,,
Chachapoyas-13_2spossessor-1-1,Chachapoyas-13_2spossessor-1,yki,348,false,expert,taylor1979,,,
Chachapoyas-15_2sverbal-1-1,Chachapoyas-15_2sverbal-1,nki,370,false,expert,taylor1979,,,
Chachapoyas-17_3spossessor-1-1,Chachapoyas-17_3spossessor-1,n,466,false,expert,taylor1979,,,
Chachapoyas-22_ablative-1-1,Chachapoyas-22_ablative-1,manta,571,false,expert,taylor1979,,,
Chachapoyas-24_accusative-1-1,Chachapoyas-24_accusative-1,ta,614,false,expert,taylor1979,,,
Chachapoyas-26_agentive-1-1,Chachapoyas-26_agentive-1,k,674,false,expert,taylor1979,,,
Chachapoyas-113_assimilative-1-1,Chachapoyas-113_assimilative-1,yupay,704,false,expert,taylor1979,,,
Chachapoyas-113_assimilative-2-1,Chachapoyas-113_assimilative-2,šina,705,false,expert,taylor1979,,,
Chachapoyas-27_benefactive-1-1,Chachapoyas-27_benefactive-1,pa,720,false,expert,taylor1979,,,
Chachapoyas-28_causative-1-1,Chachapoyas-28_causative-1,či,766,false,expert,taylor1979,,,
Chachapoyas-30_cislocative-1-1,Chachapoyas-30_cislocative-1,mu,800,false,expert,taylor1979,,,
Chachapoyas-32_conditional-1-1,Chachapoyas-32_conditional-1,man,853,false,expert,taylor1979,,,
Chachapoyas-34_dativeilative-1-1,Chachapoyas-34_dativeilative-1,man,911,false,expert,taylor1979,,,
Chachapoyas-35_desiderative-1-1,Chachapoyas-35_desiderative-1,naya,939,false,expert,taylor1979,,,
Chachapoyas-42_progressive-1-1,Chachapoyas-42_progressive-1,yka,16,false,expert,taylor1979,,,
Chachapoyas-45_evidentialconjectural-1-1,Chachapoyas-45_evidentialconjectural-1,ča,18,false,expert,taylor1979,,,
Chachapoyas-46_evidentialdirect-1-1,Chachapoyas-46_evidentialdirect-1,mi,1157,false,expert,taylor1979,,,
Chachapoyas-49_evidentialreportative-1-1,Chachapoyas-49_evidentialreportative-1,ši,1198,false,expert,taylor1979,,,
Chachapoyas-51_exclusive-1-1,Chachapoyas-51_exclusive-1,pura,1256,false,expert,taylor1979,,,
Chachapoyas-52_factive-1-1,Chachapoyas-52_factive-1,ča,1272,false,expert,taylor1979,,,
Chachapoyas-54_genitive-1-1,Chachapoyas-54_genitive-1,pa,1315,false,expert,taylor1979,,,
Chachapoyas-55_imperative-1-1,Chachapoyas-55_imperative-1,y,30,false,expert,taylor1979,,,
Chachapoyas-56_inceptive-1-1,Chachapoyas-56_inceptive-1,ri,1397,false,expert,taylor1979,,,
Chachapoyas-57_inchoative-1-1,Chachapoyas-57_inchoative-1,ya,1419,false,expert,taylor1979,,,
Chachapoyas-58_inclusive-1-1,Chachapoyas-58_inclusive-1,ntin,1443,false,expert,taylor1979,,,
Chachapoyas-59_infinitive-1-1,Chachapoyas-59_infinitive-1,y,30,false,expert,taylor1979,,,
Chachapoyas-60_injunctive-1-1,Chachapoyas-60_injunctive-1,čun,1486,false,expert,taylor1979,,,
Chachapoyas-61_instrumentalcomitative-1-1,Chachapoyas-61_instrumentalcomitative-1,wan,1507,false,expert,taylor1979,,,
Chachapoyas-64_limitative-1-1,Chachapoyas-64_limitative-1,kaman,1578,false,expert,taylor1979,,,
Chachapoyas-65_locative-1-1,Chachapoyas-65_locative-1,pi,1603,false,expert,taylor1979,,,
Chachapoyas-66_middlevoice-1-1,Chachapoyas-66_middlevoice-1,ku,1637,false,expert,taylor1979,,,
Chachapoyas-67_multiplepossessive-1-1,Chachapoyas-67_multiplepossessive-1,sapa,1656,false,expert,taylor1979,,,
Chachapoyas-69_negation-1-1,Chachapoyas-69_negation-1,ču,1682,false,expert,taylor1979,,,
Chachapoyas-70_nominalizerna-1-1,Chachapoyas-70_nominalizerna-1,na,1711,false,expert,taylor1979,,,
Chachapoyas-73_pasttense-1-1,Chachapoyas-73_pasttense-1,rka,1770,false,expert,taylor1979,,,
Chachapoyas-74_perfect-1-1,Chachapoyas-74_perfect-1,ška,1800,false,expert,taylor1979,,,
Chachapoyas-75_perfectivizer-1-1,Chachapoyas-75_perfectivizer-1,ška,1800,false,expert,taylor1979,,,
Chachapoyas-76_plural-1-1,Chachapoyas-76_plural-1,kuna,1855,false,expert,taylor1979,,,
Chachapoyas-77_possessive-1-1,Chachapoyas-77_possessive-1,yuk,1887,false,expert,taylor1979,,,
Chachapoyas-80_reason-1-1,Chachapoyas-80_reason-1,rayku,1948,false,expert,taylor1979,,,
Chachapoyas-81_reciprocal-1-1,Chachapoyas-81_reciprocal-1,naku,1976,false,expert,taylor1979,,,
Chachapoyas-84_restrictive-1-1,Chachapoyas-84_restrictive-1,lla,2039,false,expert,taylor1979,,,
Chachapoyas-88_subordinatoridsub-1-1,Chachapoyas-88_subordinatoridsub-1,špa,2113,false,expert,taylor1979,,,
Chachapoyas-87_subordinatoradverbial-1-1,Chachapoyas-87_subordinatoradverbial-1,šnin,2097,false,expert,taylor1979,,,
Chachapoyas-87_subordinatoradverbial-2-1,Chachapoyas-87_subordinatoradverbial-2,štin,2097,false,expert,taylor1979,,,
Chachapoyas-89_subordinatordiffsub-1-1,Chachapoyas-89_subordinatordiffsub-1,pti,2144,false,expert,taylor1979,,,
Chachapoyas-90_topic-1-1,Chachapoyas-90_topic-1,qa,2178,false,expert,taylor1979,,,
Chachapoyas-90_topic-2-1,Chachapoyas-90_topic-2,ta,2179,false,expert,taylor1979,,,
Chachapoyas-91_verbalbenefactive-1-1,Chachapoyas-91_verbalbenefactive-1,pu,2201,false,expert,taylor1979,,,
Chachapoyas-92_uninterruptedaction-1-1,Chachapoyas-92_uninterruptedaction-1,ra,11,false,expert,taylor1979,,,
Chachapoyas-114_verbalplural-1-1,Chachapoyas-114_verbalplural-1,sapa,2263,false,expert,taylor1979,,,
Chimborazo-1_1object-1-1,Chimborazo-1_1object-1,wa,3,false,expert,beukema1975,,,
Chimborazo-4_1plverbal-1-1,Chimborazo-4_1plverbal-1,ncik,58,false,expert,beukema1975,,,
Chimborazo-6_1plverbalfuture-1-1,Chimborazo-6_1plverbalfuture-1,šuncik,111,false,expert,beukema1975,,,
Chimborazo-6_1plverbalfuture-1-2,Chimborazo-6_1plverbalfuture-1,šuncik,58,false,expert,beukema1975,,,
Chimborazo-9_1sverbal-1-1,Chimborazo-9_1sverbal-1,ka-ni,234,false,expert,beukema1975,,,
Chimborazo-9_1sverbal-1-2,Chimborazo-9_1sverbal-1,ka-ni,235,false,expert,beukema1975,,,
Chimborazo-10_1sverbalfuture-1-1,Chimborazo-10_1sverbalfuture-1,ša,280,false,expert,beukema1975,,,
Chimborazo-15_2sverbal-1-1,Chimborazo-15_2sverbal-1,ngi,370,false,expert,beukema1975,,,
Chimborazo-115_3plfuture-1-1,Chimborazo-115_3plfuture-1,ngakuna,428,false,expert,beukema1975,,,
Chimborazo-16_3sfuture-1-1,Chimborazo-16_3sfuture-1,nga,446,false,expert,beukema1975,,,
Chimborazo-21_3sverbal-1-1,Chimborazo-21_3sverbal-1,n,546,false,expert,beukema1975,,,
Chimborazo-22_ablative-1-1,Chimborazo-22_ablative-1,manta,571,false,expert,beukema1975,,,
Chimborazo-24_accusative-1-1,Chimborazo-24_accusative-1,ta,614,false,expert,beukema1975,,,
Chimborazo-25_additive-1-1,Chimborazo-25_additive-1,piš,639,false,expert,beukema1975,,,
Chimborazo-26_agentive-1-1,Chimborazo-26_agentive-1,k,674,false,expert,beukema1975,,,
Chimborazo-27_benefactive-1-1,Chimborazo-27_benefactive-1,pak,720,false,expert,beukema1975,,,
Chimborazo-28_causative-1-1,Chimborazo-28_causative-1,ci,766,false,expert,beukema1975,,,
Chimborazo-30_cislocative-1-1,Chimborazo-30_cislocative-1,mu,800,false,expert,beukema1975,,,
Chimborazo-31_comparative-1-1,Chimborazo-31_comparative-1,yaži,826,false,expert,beukema1975,,,
Chimborazo-32_conditional-1-1,Chimborazo-32_conditional-1,man,853,false,expert,beukema1975,,,
Chimborazo-116_confirmedopinion-1-1,Chimborazo-116_confirmedopinion-1,mari,873,false,expert,beukema1975,,,
Chimborazo-33_continuative-1-1,Chimborazo-33_continuative-1,rak,877,false,expert,beukema1975,,,
Chimborazo-101_contrastive-1-1,Chimborazo-101_contrastive-1,tak,905,false,expert,beukema1975,,,
Chimborazo-34_dativeilative-1-1,Chimborazo-34_dativeilative-1,man,911,false,expert,beukema1975,,,
Chimborazo-40_distaldemonstrative-1-1,Chimborazo-40_distaldemonstrative-1,cay,1036,false,expert,beukema1975,,,
Chimborazo-42_progressive-1-1,Chimborazo-42_progressive-1,ku,17,false,expert,beukema1975,,,
Chimborazo-43_emphatic-1-1,Chimborazo-43_emphatic-1,ari,1095,false,expert,beukema1975,,,
Chimborazo-45_evidentialconjectural-1-1,Chimborazo-45_evidentialconjectural-1,cari,19,false,expert,beukema1975,,,
Chimborazo-46_evidentialdirect-1-1,Chimborazo-46_evidentialdirect-1,mi,1157,false,expert,beukema1975,,,
Chimborazo-49_evidentialreportative-1-1,Chimborazo-49_evidentialreportative-1,ši,1198,false,expert,beukema1975,,,
Chimborazo-54_genitive-1-1,Chimborazo-54_genitive-1,pak,1315,false,expert,beukema1975,,,
Chimborazo-117_honorific-1-1,Chimborazo-117_honorific-1,pa,1356,false,expert,beukema1975,,,
Chimborazo-55_imperative-1-1,Chimborazo-55_imperative-1,y,30,false,expert,beukema1975,,,
Chimborazo-66_middlevoice-1-1,Chimborazo-66_middlevoice-1,ri,1397,false,expert,beukema1975,,,
Chimborazo-57_inchoative-1-1,Chimborazo-57_inchoative-1,ya,1419,false,expert,beukema1975,,,
Chimborazo-59_infinitive-1-1,Chimborazo-59_infinitive-1,y,30,false,expert,beukema1975,,,
Chimborazo-61_instrumentalcomitative-1-1,Chimborazo-61_instrumentalcomitative-1,wan,1507,false,expert,beukema1975,,,
Chimborazo-61_instrumentalcomitative-2-1,Chimborazo-61_instrumentalcomitative-2,wan,1507,false,expert,beukema1975,,,
Chimborazo-64_limitative-1-1,Chimborazo-64_limitative-1,kama,1578,false,expert,beukema1975,,,
Chimborazo-65_locative-1-1,Chimborazo-65_locative-1,pi,1603,false,expert,beukema1975,,,
Chimborazo-67_multiplepossessive-1-1,Chimborazo-67_multiplepossessive-1,sapa,1656,false,expert,beukema1975,,,
Chimborazo-69_negation-1-1,Chimborazo-69_negation-1,cu,1682,false,expert,beukema1975,,,
Chimborazo-70_nominalizerna-1-1,Chimborazo-70_nominalizerna-1,na,1711,false,expert,beukema1975,,,
Chimborazo-73_pasttense-1-1,Chimborazo-73_pasttense-1,rka,1770,false,expert,beukema1975,,,
Chimborazo-74_perfect-1-1,Chimborazo-74_perfect-1,ška,1800,false,expert,beukema1975,,,
Chimborazo-75_perfectivizer-1-1,Chimborazo-75_perfectivizer-1,ška,1800,false,expert,beukema1975,,,
Chimborazo-76_plural-1-1,Chimborazo-76_plural-1,kuna,1855,false,expert,beukema1975,,,
Chimborazo-78_prohibitive-1-1,Chimborazo-78_prohibitive-1,ama,1918,false,expert,beukema1975,,,
Chimborazo-79_proximaldemonstrative-1-1,Chimborazo-79_proximaldemonstrative-1,kay,1927,false,expert,beukema1975,,,
Chimborazo-81_reciprocal-1-1,Chimborazo-81_reciprocal-1,naku,1976,false,expert,beukema1975,,,
Chimborazo-118_nominalrepetitive-1-1,Chimborazo-118_nominalrepetitive-1,nta,2009,false,expert,beukema1975,,,
Chimborazo-88_subordinatoridsub-1-1,Chimborazo-88_subordinatoridsub-1,špa,2113,false,expert,beukema1975,,,
Chimborazo-107_subordinator-1-1,Chimborazo-107_subordinator-1,ngapak,1939,false,expert,beukema1975,,,
Chimborazo-89_subordinatordiffsub-1-1,Chimborazo-89_subordinatordiffsub-1,kpi,26,false,expert,beukema1975,,,
Chimborazo-109_subordinatorconsequence-1-1,Chimborazo-109_subordinatorconsequence-1,cun,22,false,expert,beukema1975,,,
Chimborazo-90_topic-1-1,Chimborazo-90_topic-1,ka,2178,false,expert,beukema1975,,,
Chimborazo-92_uninterruptedaction-1-1,Chimborazo-92_uninterruptedaction-1,ra,11,false,expert,beukema1975,,,
Chimborazo-38_discontinuative-1-1,Chimborazo-38_discontinuative-1,ña,1019,false,expert,beukema1975,,,
Cuzco-1_1object-1-1,Cuzco-1_1object-1,wa,3,false,expert,cusihuaman1976,,,
Cuzco-2_1ssubject2sobject-1-1,Cuzco-2_1ssubject2sobject-1,yki,24,false,expert,cusihuaman1976,,,
Cuzco-5_1plverbalconditional-1-1,Cuzco-5_1plverbalconditional-1,chwan,111,false,expert,cusihuaman1976,,,
Cuzco-5_1plverbalconditional-1-2,Cuzco-5_1plverbalconditional-1,chwan,3,false,expert,cusihuaman1976,,,
Cuzco-7_1spossessor-1-1,Cuzco-7_1spossessor-1,tanta-y,155,false,expert,cusihuaman1976,,,
Cuzco-7_1spossessor-1-2,Cuzco-7_1spossessor-1,tanta-y,156,false,expert,cusihuaman1976,,,
Cuzco-9_1sverbal-1-1,Cuzco-9_1sverbal-1,ka-ni,234,false,expert,cusihuaman1976,,,
Cuzco-9_1sverbal-1-2,Cuzco-9_1sverbal-1,ka-ni,235,false,expert,cusihuaman1976,,,
Cuzco-10_1sverbalfuture-1-1,Cuzco-10_1sverbalfuture-1,saq,280,false,expert,cusihuaman1976,,,
Cuzco-11_2sconditional-1-1,Cuzco-11_2sconditional-1,waq,325,false,expert,cusihuaman1976,,,
Cuzco-14_2ssubject1sobject-1-1,Cuzco-14_2ssubject1sobject-1,wanki,3,false,expert,cusihuaman1976,,,
Cuzco-14_2ssubject1sobject-1-2,Cuzco-14_2ssubject1sobject-1,wanki,370,false,expert,cusihuaman1976,,,
Cuzco-15_2sverbal-1-1,Cuzco-15_2sverbal-1,nki,370,false,expert,cusihuaman1976,,,
Cuzco-18_3ssubject1plobject-1-1,Cuzco-18_3ssubject1plobject-1,wanchis,3,false,expert,cusihuaman1976,,,
Cuzco-18_3ssubject1plobject-1-2,Cuzco-18_3ssubject1plobject-1,wanchis,486,false,expert,cusihuaman1976,,,
Cuzco-19_3ssubject1sobject-1-1,Cuzco-19_3ssubject1sobject-1,wan,3,false,expert,cusihuaman1976,,,
Cuzco-19_3ssubject1sobject-1-2,Cuzco-19_3ssubject1sobject-1,wan,546,false,expert,cusihuaman1976,,,
Cuzco-119_3ssubject2plobject-1-1,Cuzco-119_3ssubject2plobject-1,sunkichis,526,false,expert,cusihuaman1976,,,
Cuzco-20_3ssubject2sobject-1-1,Cuzco-20_3ssubject2sobject-1,su,337,false,expert,cusihuaman1976,,,
Cuzco-20_3ssubject2sobject-1-2,Cuzco-20_3ssubject2sobject-1,su,528,false,expert,cusihuaman1976,,,
Cuzco-21_3sverbal-1-1,Cuzco-21_3sverbal-1,n,546,false,expert,cusihuaman1976,,,
Cuzco-22_ablative-1-1,Cuzco-22_ablative-1,manta,571,false,expert,cusihuaman1976,,,
Cuzco-23_accompaniment-1-1,Cuzco-23_accompaniment-1,ysi,598,false,expert,cusihuaman1976,,,
Cuzco-24_accusative-1-1,Cuzco-24_accusative-1,ta,614,false,expert,cusihuaman1976,,,
Cuzco-25_additive-1-1,Cuzco-25_additive-1,pis,639,false,expert,cusihuaman1976,,,
Cuzco-25_additive-2-1,Cuzco-25_additive-2,pas,639,false,expert,cusihuaman1976,,,
Cuzco-120_addoptive-1-1,Cuzco-120_addoptive-1,qe,668,false,expert,cusihuaman1976,,,
Cuzco-26_agentive-1-1,Cuzco-26_agentive-1,q,674,false,expert,cusihuaman1976,,,
Cuzco-121_approximative-1-1,Cuzco-121_approximative-1,neq,702,false,expert,cusihuaman1976,,,
Cuzco-122_autotransformative-1-1,Cuzco-122_autotransformative-1,lli,718,false,expert,cusihuaman1976,,,
Cuzco-27_benefactive-1-1,Cuzco-27_benefactive-1,paq,720,false,expert,cusihuaman1976,,,
Cuzco-29_assertive-1-1,Cuzco-29_assertive-1,puni,787,false,expert,cusihuaman1976,,,
Cuzco-123_characteristic-1-1,Cuzco-123_characteristic-1,ti,797,false,expert,cusihuaman1976,,,
Cuzco-123_characteristic-2-1,Cuzco-123_characteristic-2,li,798,false,expert,cusihuaman1976,,,
Cuzco-30_cislocative-1-1,Cuzco-30_cislocative-1,mu,800,false,expert,cusihuaman1976,,,
Cuzco-124_similitude-1-1,Cuzco-124_similitude-1,niray,827,false,expert,cusihuaman1976,,,
Cuzco-124_similitude-2-1,Cuzco-124_similitude-2,niraq,827,false,expert,cusihuaman1976,,,
Cuzco-92_uninterruptedaction-1-1,Cuzco-92_uninterruptedaction-1,raya,8,false,expert,cusihuaman1976,,,
Cuzco-34_dativeilative-1-1,Cuzco-34_dativeilative-1,man,911,false,expert,cusihuaman1976,,,
Cuzco-125_desesperative-1-1,Cuzco-125_desesperative-1,pasa,937,false,expert,cusihuaman1976,,,
Cuzco-35_desiderative-1-1,Cuzco-35_desiderative-1,naya,939,false,expert,cusihuaman1976,,,
Cuzco-37_diminutive-1-1,Cuzco-37_diminutive-1,cha,976,false,expert,cusihuaman1976,,,
Cuzco-38_discontinuative-1-1,Cuzco-38_discontinuative-1,ña,1019,false,expert,cusihuaman1976,,,
Cuzco-99_distributive-1-1,Cuzco-99_distributive-1,nka,1054,false,expert,cusihuaman1976,,,
Cuzco-126_dubitative-1-1,Cuzco-126_dubitative-1,suna,1058,false,expert,cusihuaman1976,,,
Cuzco-126_dubitative-2-1,Cuzco-126_dubitative-2,sina,1058,false,expert,cusihuaman1976,,,
Cuzco-42_progressive-1-1,Cuzco-42_progressive-1,sha,1062,false,expert,cusihuaman1976,,,
Cuzco-44_intensifier-1-1,Cuzco-44_intensifier-1,ya,20,false,expert,cusihuaman1976,,,
Cuzco-45_evidentialconjectural-1-1,Cuzco-45_evidentialconjectural-1,cha,18,false,expert,cusihuaman1976,,,
Cuzco-46_evidentialdirect-1-1,Cuzco-46_evidentialdirect-1,mi,1157,false,expert,cusihuaman1976,,,
Cuzco-49_evidentialreportative-1-1,Cuzco-49_evidentialreportative-1,si,1198,false,expert,cusihuaman1976,,,
Cuzco-49_evidentialreportative-2-1,Cuzco-49_evidentialreportative-2,s,1198,false,expert,cusihuaman1976,,,
Cuzco-86_simulative-1-1,Cuzco-86_simulative-1,tiya,32,false,expert,cusihuaman1976,,,
Cuzco-52_factive-1-1,Cuzco-52_factive-1,cha,1272,false,expert,cusihuaman1976,,,
Cuzco-82_repetitive-1-1,Cuzco-82_repetitive-1,paya,7,false,expert,cusihuaman1976,,,
Cuzco-54_genitive-1-1,Cuzco-54_genitive-1,q,1315,false,expert,cusihuaman1976,,,
Cuzco-54_genitive-2-1,Cuzco-54_genitive-2,pa,1315,false,expert,cusihuaman1976,,,
Cuzco-55_imperative-1-1,Cuzco-55_imperative-1,y,30,false,expert,cusihuaman1976,,,
Cuzco-56_inceptive-1-1,Cuzco-56_inceptive-1,ri,1397,false,expert,cusihuaman1976,,,
Cuzco-57_inchoative-1-1,Cuzco-57_inchoative-1,ya,1419,false,expert,cusihuaman1976,,,
Cuzco-58_inclusive-1-1,Cuzco-58_inclusive-1,nti,1443,false,expert,cusihuaman1976,,,
Cuzco-59_infinitive-1-1,Cuzco-59_infinitive-1,y,30,false,expert,cusihuaman1976,,,
Cuzco-60_injunctive-1-1,Cuzco-60_injunctive-1,chu,1486,false,expert,cusihuaman1976,,,
Cuzco-61_instrumentalcomitative-1-1,Cuzco-61_instrumentalcomitative-1,wan,1507,false,expert,cusihuaman1976,,,
Cuzco-127_intentional-1-1,Cuzco-127_intentional-1,ypari,1547,false,expert,cusihuaman1976,,,
Cuzco-65_locative-1-1,Cuzco-65_locative-1,pi,1603,false,expert,cusihuaman1976,,,
Cuzco-66_middlevoice-1-1,Cuzco-66_middlevoice-1,ku,1637,false,expert,cusihuaman1976,,,
Cuzco-67_multiplepossessive-1-1,Cuzco-67_multiplepossessive-1,sapa,1656,false,expert,cusihuaman1976,,,
Cuzco-69_negation-1-1,Cuzco-69_negation-1,chu,1682,false,expert,cusihuaman1976,,,
Cuzco-128_obligative-1-1,Cuzco-128_obligative-1,na,1741,false,expert,cusihuaman1976,,,
Cuzco-129_occupational-1-1,Cuzco-129_occupational-1,iru,1743,false,expert,cusihuaman1976,,,
Cuzco-129_occupational-2-1,Cuzco-129_occupational-2,ira,1743,false,expert,cusihuaman1976,,,
Cuzco-75_perfectivizer-1-1,Cuzco-75_perfectivizer-1,sqa,1800,false,expert,cusihuaman1976,,,
Cuzco-130_positional-1-1,Cuzco-130_positional-1,mpa,1885,false,expert,cusihuaman1976,,,
Cuzco-77_possessive-1-1,Cuzco-77_possessive-1,yoq,1887,false,expert,cusihuaman1976,,,
Cuzco-28_causative-1-1,Cuzco-28_causative-1,chi,766,false,expert,cusihuaman1976,,,
Cuzco-80_reason-1-1,Cuzco-80_reason-1,rayku,1948,false,expert,cusihuaman1976,,,
Cuzco-81_reciprocal-1-1,Cuzco-81_reciprocal-1,na,1976,false,expert,cusihuaman1976,,,
Cuzco-131_relative-1-1,Cuzco-131_relative-1,n,2004,false,expert,cusihuaman1976,,,
Cuzco-132_rememorative-1-1,Cuzco-132_rememorative-1,ymana,2006,false,expert,cusihuaman1976,,,
Cuzco-82_repetitive-2-1,Cuzco-82_repetitive-2,pa,2008,false,expert,cusihuaman1976,,,
Cuzco-83_reportativepasttense-1-1,Cuzco-83_reportativepasttense-1,sqa,2021,false,expert,cusihuaman1976,,,
Cuzco-43_emphatic-1-1,Cuzco-43_emphatic-1,ri,1095,false,expert,cusihuaman1976,,,
Cuzco-84_restrictive-1-1,Cuzco-84_restrictive-1,lla,2039,false,expert,cusihuaman1976,,,
Cuzco-85_sequential-1-1,Cuzco-85_sequential-1,taq,2063,false,expert,cusihuaman1976,,,
Cuzco-53_frequentive-1-1,Cuzco-53_frequentive-1,kacha,1295,false,expert,cusihuaman1976,,,
Cuzco-90_topic-1-1,Cuzco-90_topic-1,qa,2178,false,expert,cusihuaman1976,,,
Cuzco-91_verbalbenefactive-1-1,Cuzco-91_verbalbenefactive-1,pu,2201,false,expert,cusihuaman1976,,,
Cuzco-93_urgent-1-1,Cuzco-93_urgent-1,ru,2234,false,expert,cusihuaman1976,,,
Ferrenafe-1_1object-1-1,Ferrenafe-1_1object-1,ma,4,false,expert,taylor1982,,,
Ferrenafe-2_1ssubject2sobject-1-1,Ferrenafe-2_1ssubject2sobject-1,yki,24,false,expert,taylor1982,,,
Ferrenafe-133_1subject2objectpreterit-1-1,Ferrenafe-133_1subject2objectpreterit-1,ray,45,false,expert,taylor1982,,,
Ferrenafe-133_1subject2objectpreterit-2-1,Ferrenafe-133_1subject2objectpreterit-2,shuray,111,false,expert,taylor1982,,,
